0,747.187,0.0,0.0,1.0,SolvedMolecules 
0,747.187,0.0,1.0,1.0,SolvedMolecules 
0,747.187,1.0,1.0,1.0,SolvedMolecules 
1,751.547,0.0,0.0,1.0,SolvedMolecules 
1,751.547,0.0,1.0,1.0,SolvedMolecules 
1,751.547,1.0,1.0,1.0,SolvedMolecules 
2,756.016,0.0,0.0,1.0,SolvedMolecules 
2,756.016,0.0,1.0,1.0,SolvedMolecules 
2,756.016,1.0,1.0,1.0,SolvedMolecules 
3,760.625,0.0,0.0,1.0,SolvedMolecules 
3,760.625,0.0,1.0,1.0,SolvedMolecules 
3,760.625,1.0,1.0,1.0,SolvedMolecules 
4,765.266,0.0,0.0,1.0,SolvedMolecules 
4,765.266,0.0,1.0,1.0,SolvedMolecules 
4,765.266,1.0,1.0,1.0,SolvedMolecules 
5,770.078,0.0,0.0,1.0,SolvedMolecules 
5,770.078,0.0,1.0,1.0,SolvedMolecules 
5,770.078,1.0,1.0,1.0,SolvedMolecules 
6,775.078,0.0,0.0,1.0,SolvedMolecules 
6,775.078,0.0,1.0,1.0,SolvedMolecules 
6,775.078,1.0,1.0,1.0,SolvedMolecules 
7,780.25,0.0,0.0,1.0,SolvedMolecules 
7,780.25,0.0,1.0,1.0,SolvedMolecules 
7,780.25,1.0,1.0,1.0,SolvedMolecules 
8,785.375,0.0,0.0,1.0,SolvedMolecules 
8,785.375,0.0,1.0,1.0,SolvedMolecules 
8,785.375,1.0,1.0,1.0,SolvedMolecules 
9,790.609,0.0,0.0,1.0,SolvedMolecules 
9,790.609,0.0,1.0,1.0,SolvedMolecules 
9,790.609,1.0,1.0,1.0,SolvedMolecules 
10,796.031,0.0,0.0,1.0,SolvedMolecules 
10,796.031,0.0,1.0,1.0,SolvedMolecules 
10,796.031,1.0,1.0,1.0,SolvedMolecules 
11,801.437,0.0,0.0,1.0,SolvedMolecules 
11,801.437,0.0,1.0,1.0,SolvedMolecules 
11,801.437,1.0,1.0,1.0,SolvedMolecules 
12,806.844,0.0,0.0,1.0,SolvedMolecules 
12,806.844,0.0,1.0,1.0,SolvedMolecules 
12,806.844,1.0,1.0,1.0,SolvedMolecules 
13,812.25,0.0,0.0,1.0,SolvedMolecules 
13,812.25,0.0,1.0,1.0,SolvedMolecules 
13,812.25,1.0,1.0,1.0,SolvedMolecules 
14,817.656,0.0,0.0,1.0,SolvedMolecules 
14,817.656,0.0,1.0,1.0,SolvedMolecules 
14,817.656,1.0,1.0,1.0,SolvedMolecules 
15,823.062,0.0,0.0,1.0,SolvedMolecules 
15,823.062,0.0,1.0,1.0,SolvedMolecules 
15,823.062,1.0,1.0,1.0,SolvedMolecules 
16,828.484,0.0,0.0,1.0,SolvedMolecules 
16,828.484,0.0,1.0,1.0,SolvedMolecules 
16,828.484,1.0,1.0,1.0,SolvedMolecules 
17,833.891,0.0,0.0,1.0,SolvedMolecules 
17,833.891,0.0,1.0,1.0,SolvedMolecules 
17,833.891,1.0,1.0,1.0,SolvedMolecules 
18,839.297,0.0,0.0,1.0,SolvedMolecules 
18,839.297,0.0,1.0,1.0,SolvedMolecules 
18,839.297,1.0,1.0,1.0,SolvedMolecules 
19,844.703,0.0,0.0,1.0,SolvedMolecules 
19,844.703,0.0,1.0,1.0,SolvedMolecules 
19,844.703,1.0,1.0,1.0,SolvedMolecules 
20,850.109,0.0,0.0,1.0,SolvedMolecules 
20,850.109,0.0,1.0,1.0,SolvedMolecules 
20,850.109,1.0,1.0,1.0,SolvedMolecules 
21,855.531,0.0,0.0,1.0,SolvedMolecules 
21,855.531,0.0,1.0,1.0,SolvedMolecules 
21,855.531,1.0,1.0,1.0,SolvedMolecules 
22,860.937,0.0,0.0,1.0,SolvedMolecules 
22,860.937,0.0,1.0,1.0,SolvedMolecules 
22,860.937,1.0,1.0,1.0,SolvedMolecules 
23,866.328,0.0,0.0,1.0,SolvedMolecules 
23,866.328,0.0,1.0,1.0,SolvedMolecules 
23,866.328,1.0,1.0,1.0,SolvedMolecules 
24,871.734,0.0,0.0,1.0,SolvedMolecules 
24,871.734,0.0,1.0,1.0,SolvedMolecules 
24,871.734,1.0,1.0,1.0,SolvedMolecules 
25,877.156,0.0,0.0,1.0,SolvedMolecules 
25,877.156,0.0,1.0,1.0,SolvedMolecules 
25,877.156,1.0,1.0,1.0,SolvedMolecules 
26,882.562,0.0,0.0,1.0,SolvedMolecules 
26,882.562,0.0,1.0,1.0,SolvedMolecules 
26,882.562,1.0,1.0,1.0,SolvedMolecules 
27,887.969,0.0,0.0,1.0,SolvedMolecules 
27,887.969,0.0,1.0,1.0,SolvedMolecules 
27,887.969,1.0,1.0,1.0,SolvedMolecules 
28,893.375,0.0,0.0,1.0,SolvedMolecules 
28,893.375,0.0,1.0,1.0,SolvedMolecules 
28,893.375,1.0,1.0,1.0,SolvedMolecules 
29,898.781,0.0,0.0,1.0,SolvedMolecules 
29,898.781,0.0,1.0,1.0,SolvedMolecules 
29,898.781,1.0,1.0,1.0,SolvedMolecules 
30,904.187,0.0,0.0,1.0,SolvedMolecules 
30,904.187,0.0,1.0,1.0,SolvedMolecules 
30,904.187,1.0,1.0,1.0,SolvedMolecules 
31,909.594,0.0,0.0,1.0,SolvedMolecules 
31,909.594,0.0,1.0,1.0,SolvedMolecules 
31,909.594,1.0,1.0,1.0,SolvedMolecules 
32,915.0,0.0,0.0,1.0,SolvedMolecules 
32,915.0,0.0,1.0,1.0,SolvedMolecules 
32,915.0,1.0,1.0,1.0,SolvedMolecules 
33,920.406,0.0,0.0,1.0,SolvedMolecules 
33,920.406,0.0,1.0,1.0,SolvedMolecules 
33,920.406,1.0,1.0,1.0,SolvedMolecules 
34,925.297,0.0,0.0,1.0,SolvedMolecules 
34,925.297,0.0,1.0,1.0,SolvedMolecules 
34,925.297,1.0,1.0,1.0,SolvedMolecules 
35,929.594,0.0,0.0,1.0,SolvedMolecules 
35,929.594,0.0,1.0,1.0,SolvedMolecules 
35,929.594,1.0,1.0,1.0,SolvedMolecules 
36,933.875,0.0,0.0,1.0,SolvedMolecules 
36,933.875,0.0,1.0,1.0,SolvedMolecules 
36,933.875,1.0,1.0,1.0,SolvedMolecules 
37,938.297,0.0,0.0,1.0,SolvedMolecules 
37,938.297,0.0,1.0,1.0,SolvedMolecules 
37,938.297,1.0,1.0,1.0,SolvedMolecules 
38,942.734,0.0,0.0,1.0,SolvedMolecules 
38,942.734,0.0,1.0,1.0,SolvedMolecules 
38,942.734,1.0,1.0,1.0,SolvedMolecules 
39,947.094,0.0,0.0,1.0,SolvedMolecules 
39,947.094,0.0,1.0,1.0,SolvedMolecules 
39,947.094,1.0,1.0,1.0,SolvedMolecules 
40,951.594,0.0,0.0,1.0,SolvedMolecules 
40,951.594,0.0,1.0,1.0,SolvedMolecules 
40,951.594,1.0,1.0,1.0,SolvedMolecules 
41,956.125,0.0,0.0,1.0,SolvedMolecules 
41,956.125,0.0,1.0,1.0,SolvedMolecules 
41,956.125,1.0,1.0,1.0,SolvedMolecules 
42,960.844,0.0,0.0,1.0,SolvedMolecules 
42,960.844,0.0,1.0,1.0,SolvedMolecules 
42,960.844,1.0,1.0,1.0,SolvedMolecules 
43,965.719,0.0,0.0,1.0,SolvedMolecules 
43,965.719,0.0,1.0,1.0,SolvedMolecules 
43,965.719,1.0,1.0,1.0,SolvedMolecules 
44,970.687,0.0,0.0,1.0,SolvedMolecules 
44,970.687,0.0,1.0,1.0,SolvedMolecules 
44,970.687,1.0,1.0,1.0,SolvedMolecules 
45,975.797,0.0,0.0,1.0,SolvedMolecules 
45,975.797,0.0,1.0,1.0,SolvedMolecules 
45,975.797,1.0,1.0,1.0,SolvedMolecules 
46,981.062,0.0,0.0,1.0,SolvedMolecules 
46,981.062,0.0,1.0,1.0,SolvedMolecules 
46,981.062,1.0,1.0,1.0,SolvedMolecules 
47,986.391,0.0,0.0,1.0,SolvedMolecules 
47,986.391,0.0,1.0,1.0,SolvedMolecules 
47,986.391,1.0,1.0,1.0,SolvedMolecules 
48,991.734,0.0,0.0,1.0,SolvedMolecules 
48,991.734,0.0,1.0,1.0,SolvedMolecules 
48,991.734,1.0,1.0,1.0,SolvedMolecules 
49,997.156,0.0,0.0,1.0,SolvedMolecules 
49,997.156,0.0,1.0,1.0,SolvedMolecules 
49,997.156,1.0,1.0,1.0,SolvedMolecules 
50,1002.56,0.0,0.0,1.0,SolvedMolecules 
50,1002.56,0.0,1.0,1.0,SolvedMolecules 
50,1002.56,1.0,1.0,1.0,SolvedMolecules 
51,1007.97,0.0,0.0,1.0,SolvedMolecules 
51,1007.97,0.0,1.0,1.0,SolvedMolecules 
51,1007.97,1.0,1.0,1.0,SolvedMolecules 
52,1013.37,0.0,0.0,1.0,SolvedMolecules 
52,1013.37,0.0,1.0,1.0,SolvedMolecules 
52,1013.37,1.0,1.0,1.0,SolvedMolecules 
53,1018.78,0.0,0.0,1.0,SolvedMolecules 
53,1018.78,0.0,1.0,1.0,SolvedMolecules 
53,1018.78,1.0,1.0,1.0,SolvedMolecules 
54,1024.2,0.0,0.0,1.0,SolvedMolecules 
54,1024.2,0.0,1.0,1.0,SolvedMolecules 
54,1024.2,1.0,1.0,1.0,SolvedMolecules 
55,1029.61,0.0,0.0,1.0,SolvedMolecules 
55,1029.61,0.0,1.0,1.0,SolvedMolecules 
55,1029.61,1.0,1.0,1.0,SolvedMolecules 
56,1035.02,0.0,0.0,1.0,SolvedMolecules 
56,1035.02,0.0,1.0,1.0,SolvedMolecules 
56,1035.02,1.0,1.0,1.0,SolvedMolecules 
57,1040.42,0.0,0.0,1.0,SolvedMolecules 
57,1040.42,0.0,1.0,1.0,SolvedMolecules 
57,1040.42,1.0,1.0,1.0,SolvedMolecules 
58,1045.83,0.0,0.0,1.0,SolvedMolecules 
58,1045.83,0.0,1.0,1.0,SolvedMolecules 
58,1045.83,1.0,1.0,1.0,SolvedMolecules 
59,1051.23,0.0,0.0,1.0,SolvedMolecules 
59,1051.23,0.0,1.0,1.0,SolvedMolecules 
59,1051.23,1.0,1.0,1.0,SolvedMolecules 
60,1056.66,0.0,0.0,1.0,SolvedMolecules 
60,1056.66,0.0,1.0,1.0,SolvedMolecules 
60,1056.66,1.0,1.0,1.0,SolvedMolecules 
61,1062.06,0.0,0.0,1.0,SolvedMolecules 
61,1062.06,0.0,1.0,1.0,SolvedMolecules 
61,1062.06,1.0,1.0,1.0,SolvedMolecules 
62,1067.47,0.0,0.0,1.0,SolvedMolecules 
62,1067.47,0.0,1.0,1.0,SolvedMolecules 
62,1067.47,1.0,1.0,1.0,SolvedMolecules 
63,1072.87,0.0,0.0,1.0,SolvedMolecules 
63,1072.87,0.0,1.0,1.0,SolvedMolecules 
63,1072.87,1.0,1.0,1.0,SolvedMolecules 
64,1078.28,0.0,0.0,1.0,SolvedMolecules 
64,1078.28,0.0,1.0,1.0,SolvedMolecules 
64,1078.28,1.0,1.0,1.0,SolvedMolecules 
65,1083.7,0.0,0.0,1.0,SolvedMolecules 
65,1083.7,0.0,1.0,1.0,SolvedMolecules 
65,1083.7,1.0,1.0,1.0,SolvedMolecules 
66,1089.11,0.0,0.0,1.0,SolvedMolecules 
66,1089.11,0.0,1.0,1.0,SolvedMolecules 
66,1089.11,1.0,1.0,1.0,SolvedMolecules 
