Source:	Measured	Measured	Measured	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected	NIST Webbook-TuningCorrected
Molecules	ethyne	ethene	ethane	1butanal	1butanol	1butene	1pentene	2butanone	2buten1ol(crotyl alcohol)	2butenalE(crotonaldehyde)	2butenalZ(crotonaldehyde)	2buteneE	2buteneZ	2methylbut1ene	2methylbut2ene	2pentanone	2penteneE	2penteneZ	3methylbut1ene	3pentanone	13butadiene	acetaldehyde	aceticacid	acetone	butane	carbon dioxide	carbon monoxide	diatomicHydrogen	diethylether	ethanol	ethylacetate	hexane	isobutene	methane	pentane	propane	propene	water
Electron Numbers	14	16	18	40	42	32	40	40	40	38	38	32	32	40	40	48	40	40	40	48	30	24	32	32	34	22	14	2	42	26	48	50	32	10	42	26	24	10
ionizationEfficiencies	1.0	1.0857142857142859	1.1714285714285713	2.1142857142857143	2.2	1.7714285714285714	2.1142857142857143	2.1142857142857143	2.1142857142857143	2.0285714285714285	2.0285714285714285	1.7714285714285714	1.7714285714285714	2.1142857142857143	2.1142857142857143	2.457142857142857	2.1142857142857143	2.1142857142857143	2.1142857142857143	2.457142857142857	1.685714285714286	1.4285714285714284	1.7714285714285714	1.7714285714285714	1.8571428571428572	1.44	1.07	0.43	2.2	1.5142857142857142	2.457142857142857	2.5428571428571427	1.7714285714285714	0.8285714285714285	2.2	1.5142857142857142	1.4285714285714284	0.97
ionizationEfficienciesSources	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	unknown	unknown	unknown	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	MadixAndKo	unknown
Molecular Mass	26.04	28.05	30.07	72.11	74.12	56.11	70.13	72.11	72.11	70.09	70.09	56.1063	56.11	70.13	70.13	86.13	70.13	70.13	70.13	86.13	54.09	44.05	60.05	58.08	58.12	44.01	28.01	2.02	74.12	46.07	88.11	86.18	56.11	16.04	72.15	44.1	42.08	18.02
1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.869562107283225139e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.068289643882478046e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.096827590648462802e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.427615372212030209e+01	0.000000000000000000e+00
2.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.822890354092246978e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.852820799577088895e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.164243507195233951e+00	0.000000000000000000e+00	3.500501564412855093e-01	0.000000000000000000e+00	1.312773664477963065e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.260922330098108834e-01	1.593598502252040028e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.787397855353178633e+00	0.000000000000000000e+00
1.200000000000000000e+01	2.154589371980676571e+00	1.467213114754098324e+00	5.087378640776699656e-01	2.753316547023478278e-01	6.703698540218521185e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.895252843282543287e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.240421887106979870e-01	6.994174870182061632e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.459401629567240954e-01	0.000000000000000000e+00	1.313171605558528299e+00	1.669507664125116309e+00	3.693535916916447448e+00	0.000000000000000000e+00	4.190756789234031943e-01	9.735114774687723127e+01	8.126924823654690044e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.385551226897632660e-01	0.000000000000000000e+00	3.058240749947245263e-01	2.241823348715940245e+00	4.082003164059762490e+00	0.000000000000000000e+00	5.565025547083720658e-01	3.771681110310628693e+00	0.000000000000000000e+00
1.300000000000000000e+01	6.618357487922706284e+00	2.491803278688524248e+00	1.067961165048543659e+00	8.136281360864746626e-01	1.870943644695254759e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.358403371088325429e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.102073939139898595e-01	6.889457817991756494e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.075532652142564993e+00	0.000000000000000000e+00	9.701330627487396718e-01	5.463433420342290070e+00	1.267318927909918891e+01	7.679424891299776235e+00	8.256025238367791230e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.159945293558749035e-01	3.002323958046661634e+00	0.000000000000000000e+00	3.012452653114258139e-01	2.944344912357132582e+00	1.131139073206443335e+01	0.000000000000000000e+00	1.096341154583736932e+00	5.779217666857454638e+00	0.000000000000000000e+00
1.400000000000000000e+01	3.362318840579710533e-01	5.254098360655737210e+00	3.815533980582524798e+00	4.266709874567055749e+00	6.601004765598622370e+00	0.000000000000000000e+00	1.711736922469087929e+00	0.000000000000000000e+00	5.590000625494639053e+00	0.000000000000000000e+00	1.378961332816490604e+01	3.579882537798576791e+00	1.354825828840671376e+00	1.576540500334627337e+00	1.719930971882535076e+00	4.083158232235843066e+00	8.169476580860882686e-01	8.942100050429607760e-01	4.230113473019306625e+00	9.074597912769697405e-01	1.589821924970469258e+00	1.956549198162810654e+01	2.915526013853417098e+01	3.860277394506533710e+01	3.247128157832790407e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.486651653100968806e+00	3.079492709994864352e+00	1.592356720503173761e+01	1.777214740443173513e+00	1.085646353184253954e+01	2.124528021571273939e+01	8.317544547147087686e-01	3.952624642753152617e+00	1.380029467078935923e+01	0.000000000000000000e+00
1.500000000000000000e+01	2.231884057971014745e-02	5.229508196721310842e-01	5.621359223300971486e+00	1.413242748524858783e+01	2.221732495240431859e+01	1.338101785174153058e+01	1.083544142751424566e+01	4.148397912695377698e+01	1.466189927287489425e+01	0.000000000000000000e+00	4.668969738273464287e+01	1.668830629603555593e+01	7.313007733698547952e+00	9.979636488087933799e+00	1.004333290735130291e+01	3.406159741303961397e+01	9.540937900617040057e+00	1.044326652237773700e+01	2.646562059338093320e+01	1.781177753388316409e+00	9.361589808695214288e-01	6.434082601215929742e+01	1.000000000000000000e+02	1.000000000000000000e+02	2.394053163656740679e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.648929633510596737e+00	1.383977829671171378e+01	7.387557926717795453e+01	1.688941722328616635e+01	3.267418969694138298e+01	9.066103181717774362e+01	7.346619049871290663e+00	1.271299960393720418e+01	2.190897237955419641e+01	0.000000000000000000e+00
1.600000000000000000e+01	4.830917874396135903e-02	1.122950819672131062e-01	1.233009708737864141e-01	5.126722750115139116e-01	7.489441165754675556e-01	5.957352514984963765e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.283907934874706003e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.301456107590200806e-01	6.511636931832270880e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.016549970128783897e+00	0.000000000000000000e+00	3.056435134701531720e-01	9.826794300422911022e+00	1.369754287045927832e+01	6.932066949359726671e+00	3.901630597976858406e-01	1.000000000000000000e+02	2.736723976630855759e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.391503765033424544e+00	5.694496858718812726e-01	6.957189367386912293e-01	1.000000000000000000e+02	0.000000000000000000e+00	6.908115501176037565e-01	7.803261195953716811e-01	9.443119553253352949e-01
1.700000000000000000e+01	3.521739130434782816e-01	1.762295081967213128e-01	4.349514563106796766e-02	7.516287581583700472e-01	4.270104515721576677e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.417562629746834668e+00	0.000000000000000000e+00	1.295570622615085199e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.841941536730326345e-01	0.000000000000000000e+00	5.063993635355957812e-01	5.545647483198252736e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.396748525127849971e+00	1.360055663710024954e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.603096172626489846e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.176159160571771523e+01
1.800000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.664979486074433357e+00	5.750629178563829713e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.495734502135787958e+00	0.000000000000000000e+00	1.614412747301501128e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.314469599268491384e-01	0.000000000000000000e+00	1.794306167135399699e+00	1.524120918161672655e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.783560907824342845e-01	1.070239624825847002e+00	2.652679825412601833e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+02
1.900000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.754065531245468268e-01	8.642716329373968165e+00	5.524317508359984918e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.543346691441181751e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.834265403184874632e-01	1.601492580677682243e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.874167535003036456e+00	5.281744871372192840e+00	1.290356512022251767e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.121044806474377653e+00	7.959653482406723768e+00	4.864837242005208839e-01
2.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.306568518580569549e-01	1.310392735789500940e-01	5.360555830659067267e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.243214623796320861e+00	6.319390279023603618e+00	2.832375033119370333e-01
2.100000000000000000e+01	-8.454106280193238534e-05	-3.393442622950819713e-04	2.601941747572815693e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.503729544116367278e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.503729544116367278e-01	3.397162192443026196e-01	0.000000000000000000e+00
2.200000000000000000e+01	2.227053140096618439e-03	5.475409836065573202e-04	2.339805825242718702e-03	0.000000000000000000e+00	3.494884910089383206e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.660680872322216928e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.400000000000000000e+01	6.280193236714977090e+00	3.245901639344262346e+00	7.417475728155340509e-01	1.982937977592479917e-01	0.000000000000000000e+00	4.608425742392429081e-01	0.000000000000000000e+00	0.000000000000000000e+00	5.517732884658592685e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.327474915430592151e-01	5.037203218424087803e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.728729521807309988e-01	9.351837103341250623e-01	8.866945876810863325e-01	0.000000000000000000e+00	3.018182127009467752e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.633342767716379651e-01	0.000000000000000000e+00	0.000000000000000000e+00	5.381868958521026647e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.335976729048750089e-01	9.054546381028402147e-01	0.000000000000000000e+00
2.500000000000000000e+01	2.207729468599033851e+01	1.000000000000000000e+01	3.718446601941748142e+00	1.134952172484359645e+00	0.000000000000000000e+00	3.956510138364025764e+00	6.070999578881574044e-01	0.000000000000000000e+00	3.544116314810174639e+00	1.137847458638656484e+01	1.249857783514391940e+01	2.856764755249915577e+00	2.402573353528317135e+00	5.591499831536823617e-01	0.000000000000000000e+00	1.448169492812835690e+00	5.794919561651852291e-01	6.342970689931520800e-01	3.750724888886254882e-01	2.145652149532315811e-01	5.638604922460981328e+00	3.045888308572166636e+00	1.691691755685684084e+00	7.763365032269391008e+00	5.758277869692143280e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.506483425685837818e-01	3.705949227187160577e+00	1.026835464631138173e+00	0.000000000000000000e+00	2.053573682257612720e+00	0.000000000000000000e+00	5.899949785533774582e-01	6.372151273163528806e-01	5.182450082722928286e+00	0.000000000000000000e+00
2.600000000000000000e+01	1.000000000000000000e+02	6.081967213114754145e+01	2.262135922330097415e+01	1.133312961081675674e+01	1.982423701316391274e+01	3.426944861532472686e+01	1.435336523619598204e+01	7.117343168149154131e+00	1.810841035443043268e+01	3.889383172171693559e+01	5.061694815440792894e+01	3.408699845313962840e+01	3.061423123215116959e+01	8.441500036642018756e+00	1.036767604627950057e+01	1.650041345769809098e+01	1.094950974890795337e+01	1.138278924801554659e+01	1.317683539101409096e+01	5.072859678527591676e+00	3.300110503725193922e+01	6.643280706904294952e+00	2.007823033256113554e+00	2.834236975290608385e+01	1.588301482177983637e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.419946611874995490e+00	1.408947382749796162e+01	1.072476367803297137e+01	7.780376785627187708e+00	2.486077488044061568e+01	0.000000000000000000e+00	1.176418366891438083e+01	1.102373173768636327e+01	2.873158102872737985e+01	0.000000000000000000e+00
2.700000000000000000e+01	2.077294685990338063e+00	6.196721311475409522e+01	3.233009708737864685e+01	1.000000000000000000e+02	7.851572383800531441e+01	9.903285262199121064e+01	9.957808927181190484e+01	5.377786881459704915e+01	6.435314640435997546e+01	1.000000000000000000e+02	1.000000000000000000e+02	1.000000000000000000e+02	9.445763812404142357e+01	7.366140400981416292e+01	8.528451754387657502e+01	1.000000000000000000e+02	7.478217398882944167e+01	7.673518327060439503e+01	1.000000000000000000e+02	2.384078234639370208e+01	1.000000000000000000e+02	4.102989466140186003e+00	3.792722970299484131e-01	3.815659312458755181e+01	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.619582300816102460e+01	3.027583257415619755e+01	4.972611157514109692e+01	8.561897795115400811e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.000000000000000000e+02	4.793297443173242556e+01	1.000000000000000000e+02	0.000000000000000000e+00
2.800000000000000000e+01	1.009661835748792313e+00	1.000000000000000000e+02	1.000000000000000000e+02	2.374372400371110103e+01	2.542217058377595507e+01	1.000000000000000000e+02	1.221526760051618510e+01	1.893171057850120675e+01	2.088578910854156234e+01	0.000000000000000000e+00	0.000000000000000000e+00	8.666102077596751485e+01	1.000000000000000000e+02	8.896824058611141339e+00	1.073310478465211482e+01	4.876680097968832506e+00	5.317638275270994086e+00	5.286555318337073039e+00	1.515658395736024389e+01	7.749282440871599675e+00	6.480564352883834545e+01	3.529854894341343474e+00	1.456228181135575994e+01	6.130424510724448162e+00	7.787861689372496699e+01	6.341718722282431031e+01	1.000000000000000000e+02	0.000000000000000000e+00	6.455457438164607709e+00	4.375506515062454582e+00	1.901815674552632984e+01	1.894419645522240003e+01	9.430830225369884090e+01	0.000000000000000000e+00	1.390756916828148348e+01	6.303312311323827544e+01	3.393403786218952778e+00	0.000000000000000000e+00
2.900000000000000000e+01	1.400966183574879446e-02	2.032786885245901676e+00	2.126213592233009919e+01	7.993544120960987698e+01	4.633402464702309231e+01	4.315731741492093931e+01	1.000000000000000000e+02	1.000000000000000000e+02	1.000000000000000000e+02	6.964757588651529829e+01	8.281506505484358627e+01	4.936998310266331913e+01	5.132064850469572548e+01	1.000000000000000000e+02	1.000000000000000000e+02	1.818305011489443856e+01	1.000000000000000000e+02	1.000000000000000000e+02	7.629174811072761031e+01	1.000000000000000000e+02	1.415953538477823459e+00	1.000000000000000000e+02	2.817709981283115894e+01	1.709606758404754601e+01	9.792168729412506423e+01	6.025879531568789638e-01	1.118683299074429094e+00	0.000000000000000000e+00	5.046820650220003301e+01	3.528873188312651621e+01	1.000000000000000000e+02	1.000000000000000000e+02	4.395440524291946360e+01	0.000000000000000000e+00	6.296722910157888009e+01	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+01	3.338164251207729766e-03	1.819672131147541047e-02	2.097087378640776834e+01	1.646605809182460911e+00	2.227283344934393589e-02	1.275592191041431622e+00	1.761579635950418110e+00	0.000000000000000000e+00	4.734581798085822690e+00	3.301612668411771701e+00	0.000000000000000000e+00	1.611803508774890092e+00	2.091413895748754914e+00	2.433669804207938103e+00	1.770012281407337351e+00	1.050513121767381763e+00	2.101839276864443384e+00	1.840495597740133382e+00	1.632482550476052285e+00	2.163496532095175784e+00	0.000000000000000000e+00	1.100132820900418640e+00	1.227166016238675494e+00	0.000000000000000000e+00	2.088549196387513796e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.409730692711280486e+00	8.873653662647752682e+00	5.214119579173950747e+00	1.981377721606721876e+00	2.234516861217911821e+00	0.000000000000000000e+00	1.283960482160133143e+00	2.033858996622622595e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.100000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.516117787023833596e+00	1.000000000000000000e+02	0.000000000000000000e+00	2.015158824861079001e+00	0.000000000000000000e+00	3.376633199625083392e+01	3.021503550219460266e+00	7.510910067892028508e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.227197037323424667e+00	0.000000000000000000e+00	1.922774986503292816e+00	3.462334275620794877e+00	3.368695568647808614e+00	4.979941942844047786e-01	5.697684288106960038e-01	0.000000000000000000e+00	2.538144838513894386e-01	6.991005797348846862e+00	1.797843500045520848e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+02	1.000000000000000000e+02	6.135111258734993633e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.200000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.989983049170805263e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.326659225513179052e+00	0.000000000000000000e+00	3.261106651598177475e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.612984391588818456e-01	2.250854641466350226e-01	2.575262778700443400e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.538010886574355029e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.854239085726028691e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.260880926850942718e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
